From,To,Profile,Category,TollCost
1448,8025,T1,1,127.33
1448,8026,T1,1,127.33
1448,90005,T1,1,131.66
1448,90006,T1,1,131.66
1448,AMAZON,T1,1,54.85
1448,AVA,T1,1,127.33
1448,BAKKAFROST,T1,1,0
1448,CancelDuetoHours,T1,1,107.66
1448,CarrierCancel,T1,1,107.66
1448,CarrierLateCancel,T1,1,107.66
1448,CHEP,T1,1,22.5
1448,CiboVita,T1,1,0
1448,Congressional,T1,1,131.66
1448,DOT,T1,1,98.66
1448,FLEX1,T1,1,107.66
1448,FLEX2,T1,1,107.66
1448,FLEX3,T1,1,107.66
1448,LASSONDE,T1,1,63.66
1448,ONEBANANA,T1,1,80.62
1448,PREMIO,T1,1,0
1448,PREMIUMWATER,T1,1,22.5
1448,Purina Allentown,T1,1,22.5
1448,Purina Mechanicsburg,T1,1,22.5
1448,Standby(Overspill),T1,1,107.66
1448,TONU,T1,1,107.66
1448,TONULate,T1,1,107.66
1448,US0007,T1,1,107.66
1449,1023,T1,1,106.68
1449,1035,T1,1,74.91
1449,1081,T1,1,33.37
1449,1091,T1,1,45.48
1449,1094,T1,1,48.88
1449,1096,T1,1,33.37
1449,1119,T1,1,10.87
1449,1129,T1,1,107.68
1449,1134,T1,1,24.72
1449,1138,T1,1,33.37
1449,1162,T1,1,48.88
1449,1166,T1,1,102.93
1449,1176,T1,1,24.72
1449,1177,T1,1,24.72
1449,1203,T1,1,74.91
1449,1246,T1,1,78.43
1449,1250,T1,1,54.43
1449,1342,T1,1,49.81
1449,1352,T1,1,33.37
1449,1372,T1,1,112.15
1449,1407,T1,1,106.68
1449,1410,T1,1,0
1449,1411,T1,1,33.37
1449,1414,T1,1,24.72
1449,1423,T1,1,17.15
1449,1425,T1,1,24.72
1449,1429,T1,1,31.93
1449,1431,T1,1,48.88
1449,1433,T1,1,10.87
1449,1434,T1,1,31.93
1449,1440,T1,1,0
1449,1442,T1,1,33.37
1449,1443,T1,1,0
1449,1448,T1,1,0
1449,1449,T1,1,0
1449,1454,T1,1,10.87
1449,1463,T1,1,34.51
1449,1467,T1,1,0
1449,1473,T1,1,127.33
1449,1482,T1,1,0
1449,1484,T1,1,78.43
1449,1499,T1,1,127.33
1449,1503,T1,1,127.33
1449,1506,T1,1,74.91
1449,1507,T1,1,99.04
1449,1516,T1,1,71.43
1449,1527,T1,1,4.49
1449,1531,T1,1,127.33
1449,1545,T1,1,24.72
1449,1559,T1,1,127.33
1449,1561,T1,1,127.33
1449,1564,T1,1,127.33
1449,1566,T1,1,33.37
1449,1567,T1,1,95
1449,1571,T1,1,127.33
1449,1572,T1,1,127.33
1449,1574,T1,1,127.33
1449,1576,T1,1,127.33
1449,1579,T1,1,127.33
1449,1580,T1,1,127.33
1449,1581,T1,1,0
1449,1590,T1,1,127.33
1449,1592,T1,1,127.33
1449,48FORTY,T1,1,33.37
1449,8001,T1,1,127.33
1449,8002,T1,1,127.33
1449,8003,T1,1,127.33
1449,8004,T1,1,127.33
1449,8006,T1,1,127.33
1449,8007,T1,1,127.33
1449,8008,T1,1,127.33
1449,8009,T1,1,127.33
1449,8011,T1,1,127.33
1449,8012,T1,1,127.33
1449,8013,T1,1,127.33
1449,8014,T1,1,127.33
1449,8015,T1,1,127.33
1449,8017,T1,1,127.33
1449,8018,T1,1,127.33
1449,8019,T1,1,127.33
1449,8020,T1,1,127.33
1449,8021,T1,1,127.33
1449,8023,T1,1,127.33
1449,8024,T1,1,127.33
1449,8025,T1,1,127.33
1449,8026,T1,1,127.33
1449,90005,T1,1,130.68
1449,90006,T1,1,130.68
1449,AMAZON,T1,1,48.88
1449,AVA,T1,1,127.33
1449,BAKKAFROST,T1,1,0
1449,CancelDuetoHours,T1,1,106.68
1449,CarrierCancel,T1,1,106.68
1449,CarrierLateCancel,T1,1,106.68
1449,CHEP,T1,1,33.37
1449,CiboVita,T1,1,0
1449,Congressional,T1,1,130.68
1449,DOT,T1,1,97.68
1449,FLEX1,T1,1,106.68
1449,FLEX2,T1,1,106.68
1449,FLEX3,T1,1,106.68
1449,LASSONDE,T1,1,57.63
1449,ONEBANANA,T1,1,74.91
1449,PREMIO,T1,1,0
1449,PREMIUMWATER,T1,1,33.37
1449,Purina Allentown,T1,1,33.37
1449,Purina Mechanicsburg,T1,1,33.37
1449,Standby(Overspill),T1,1,106.68
1449,TONU,T1,1,106.68
1449,TONULate,T1,1,106.68
1449,US0007,T1,1,106.68
1454,1023,T1,1,31.5
1454,1035,T1,1,22.5
1454,1081,T1,1,22.5
1454,1091,T1,1,0
1454,1094,T1,1,0
1454,1096,T1,1,22.5
1454,1119,T1,1,0
1454,1129,T1,1,32.5
1454,1134,T1,1,13.96
1454,1138,T1,1,22.5
1454,1162,T1,1,0
1454,1166,T1,1,27.75
1454,1176,T1,1,0
1454,1177,T1,1,13.96
1454,1203,T1,1,22.5
1454,1246,T1,1,22.5
1454,1250,T1,1,22.5
1454,1342,T1,1,0
1454,1352,T1,1,22.5
1454,1372,T1,1,102.42
1454,1407,T1,1,31.5
1454,1410,T1,1,0
1454,1411,T1,1,22.5
1454,1414,T1,1,0
1454,1423,T1,1,0
1454,1425,T1,1,0
1454,1429,T1,1,0
1454,1431,T1,1,0
1454,1433,T1,1,0
1454,1434,T1,1,0
1454,1440,T1,1,0
1454,1442,T1,1,22.5
1454,1443,T1,1,8.71
1454,1448,T1,1,0
1454,1449,T1,1,10.87
1454,1454,T1,1,0
1454,1463,T1,1,9.79
1454,1467,T1,1,0
1454,1473,T1,1,127.33
1454,1482,T1,1,0
1454,1484,T1,1,39.5
1454,1499,T1,1,127.33
1454,1503,T1,1,127.33
1454,1506,T1,1,22.5
1454,1507,T1,1,55.77
1454,1516,T1,1,22.5
1454,1527,T1,1,0
1454,1531,T1,1,127.33
1454,1545,T1,1,13.96
1454,1559,T1,1,127.33
1454,1561,T1,1,134.75
1454,1564,T1,1,127.33
1454,1566,T1,1,22.5
1454,1567,T1,1,95
1454,1571,T1,1,127.33
1454,1572,T1,1,127.33
1454,1574,T1,1,127.33
1454,1576,T1,1,127.33
1454,1579,T1,1,127.33
1454,1580,T1,1,127.33
1454,1581,T1,1,0
1454,1590,T1,1,127.33
1454,1592,T1,1,127.33
1454,48FORTY,T1,1,22.5
1454,8001,T1,1,127.33
1454,8002,T1,1,127.33
1454,8003,T1,1,127.33
1454,8004,T1,1,127.33
1454,8006,T1,1,127.33
1454,8007,T1,1,127.33
1454,8008,T1,1,127.33
1454,8009,T1,1,127.33
1454,8011,T1,1,127.33
1454,8012,T1,1,127.33
1454,8013,T1,1,127.33
1454,8014,T1,1,127.33
1454,8015,T1,1,127.33
1454,8017,T1,1,127.33
1454,8018,T1,1,127.33
1454,8019,T1,1,127.33
1454,8020,T1,1,127.33
1454,8021,T1,1,127.33
1454,8023,T1,1,127.33
1454,8024,T1,1,127.33
1454,8025,T1,1,127.33
1454,8026,T1,1,127.33
1454,90005,T1,1,55.5
1454,90006,T1,1,55.5
1454,AMAZON,T1,1,0
1454,AVA,T1,1,127.33
1454,BAKKAFROST,T1,1,0
1454,CancelDuetoHours,T1,1,31.5
1454,CarrierCancel,T1,1,31.5
1454,CarrierLateCancel,T1,1,31.5
1454,CHEP,T1,1,22.5
1454,CiboVita,T1,1,0
1454,Congressional,T1,1,55.5
1454,DOT,T1,1,22.5
1454,FLEX1,T1,1,31.5
1454,FLEX2,T1,1,31.5
1454,FLEX3,T1,1,31.5
1454,LASSONDE,T1,1,0
1454,ONEBANANA,T1,1,22.5
1454,PREMIO,T1,1,0
1454,PREMIUMWATER,T1,1,22.5
1454,Purina Allentown,T1,1,22.5
1454,Purina Mechanicsburg,T1,1,22.5
1454,Standby(Overspill),T1,1,31.5
1454,TONU,T1,1,31.5
1454,TONULate,T1,1,31.5
1454,US0007,T1,1,31.5
1463,1023,T1,1,44
1463,1035,T1,1,53.5
1463,1081,T1,1,53.5
1463,1091,T1,1,16
1463,1094,T1,1,0
1463,1096,T1,1,70.5
1463,1119,T1,1,17.62
1463,1129,T1,1,45
1463,1134,T1,1,24.48
1463,1138,T1,1,53.5
1463,1162,T1,1,16
1463,1166,T1,1,40.25
1463,1176,T1,1,9.79
1463,1177,T1,1,24.48
1463,1203,T1,1,53.5
1463,1246,T1,1,53.5
1463,1250,T1,1,53.5
1463,1342,T1,1,16
1463,1352,T1,1,53.5
1463,1372,T1,1,112.62
1463,1407,T1,1,44
1463,1410,T1,1,41.72
1463,1411,T1,1,61.2
1463,1414,T1,1,9.79
1463,1423,T1,1,9.79
1463,1425,T1,1,14.69
1463,1429,T1,1,16
1463,1431,T1,1,16
1463,1433,T1,1,9.79
1463,1434,T1,1,9.79
1463,1440,T1,1,34.51
1463,1442,T1,1,53.5
1463,1443,T1,1,33.69
1463,1448,T1,1,41.72
1463,1449,T1,1,34.51
1463,1454,T1,1,9.79
1463,1463,T1,1,0
1463,1467,T1,1,34.51
1463,1473,T1,1,169.05
1463,1482,T1,1,34.51
1463,1484,T1,1,53.5
1463,1499,T1,1,169.05
1463,1503,T1,1,169.05
1463,1506,T1,1,53.5
1463,1507,T1,1,140.76
1463,1516,T1,1,53.5
1463,1527,T1,1,30.81
1463,1531,T1,1,169.05
1463,1545,T1,1,24.48
1463,1559,T1,1,169.05
1463,1561,T1,1,144.95
1463,1564,T1,1,169.05
1463,1566,T1,1,105.5
1463,1567,T1,1,136.72
1463,1571,T1,1,169.05
1463,1572,T1,1,169.05
1463,1574,T1,1,169.05
1463,1576,T1,1,169.05
1463,1579,T1,1,169.05
1463,1580,T1,1,169.05
1463,1581,T1,1,41.72
1463,1590,T1,1,169.05
1463,1592,T1,1,169.05
1463,48FORTY,T1,1,53.5
1463,8001,T1,1,169.05
1463,8002,T1,1,169.05
1463,8003,T1,1,169.05
1463,8004,T1,1,169.05
1463,8006,T1,1,169.05
1463,8007,T1,1,169.05
1463,8008,T1,1,169.05
1463,8009,T1,1,169.05
1463,8011,T1,1,169.05
1463,8012,T1,1,169.05
1463,8013,T1,1,169.05
1463,8014,T1,1,169.05
1463,8015,T1,1,169.05
1463,8017,T1,1,169.05
1463,8018,T1,1,169.05
1463,8019,T1,1,169.05
1463,8020,T1,1,169.05
1463,8021,T1,1,169.05
1463,8023,T1,1,169.05
1463,8024,T1,1,169.05
1463,8025,T1,1,169.05
1463,8026,T1,1,169.05
1463,90005,T1,1,68
1463,90006,T1,1,68
1463,AMAZON,T1,1,0
1463,AVA,T1,1,169.05
1463,BAKKAFROST,T1,1,34.51
1463,CancelDuetoHours,T1,1,44
1463,CarrierCancel,T1,1,44
1463,CarrierLateCancel,T1,1,44
1463,CHEP,T1,1,44
1463,CiboVita,T1,1,34.51
1463,Congressional,T1,1,68
1463,DOT,T1,1,35
1463,FLEX1,T1,1,44
1463,FLEX2,T1,1,44
1463,FLEX3,T1,1,44
1463,LASSONDE,T1,1,0
1463,ONEBANANA,T1,1,53.5
1463,PREMIO,T1,1,41.72
1463,PREMIUMWATER,T1,1,77.5
1463,Purina Allentown,T1,1,53.5
1463,Purina Mechanicsburg,T1,1,105.5
1463,Standby(Overspill),T1,1,44
1463,TONU,T1,1,44
1463,TONULate,T1,1,44
1463,US0007,T1,1,44
1467,1023,T1,1,31.5
1467,1035,T1,1,22.5
1467,1081,T1,1,22.5
1467,1091,T1,1,0
1467,1094,T1,1,0
1467,1096,T1,1,22.5
1467,1119,T1,1,0
1467,1129,T1,1,32.5
1467,1134,T1,1,24.72
1467,1138,T1,1,22.5
1467,1162,T1,1,0
1467,1166,T1,1,27.75
1467,1176,T1,1,24.72
1467,1177,T1,1,24.72
1467,1203,T1,1,22.5
1467,1246,T1,1,22.5
1467,1250,T1,1,22.5
1467,1342,T1,1,0
1467,1352,T1,1,22.5
1467,1372,T1,1,112.15
1467,1407,T1,1,31.5
1467,1410,T1,1,0
1467,1411,T1,1,22.5
1467,1414,T1,1,24.72
1467,1423,T1,1,17.15
1467,1425,T1,1,24.72
1467,1429,T1,1,0
1467,1431,T1,1,0
1467,1433,T1,1,0
1467,1434,T1,1,0
1467,1440,T1,1,0
1467,1442,T1,1,22.5
1467,1443,T1,1,19.63
1467,1448,T1,1,0
1467,1449,T1,1,0
1467,1454,T1,1,0
1467,1463,T1,1,34.51
1467,1467,T1,1,0
1467,1473,T1,1,127.33
1467,1482,T1,1,0
1467,1484,T1,1,39.5
1467,1499,T1,1,127.33
1467,1503,T1,1,127.33
1467,1506,T1,1,22.5
1467,1507,T1,1,55.77
1467,1516,T1,1,22.5
1467,1527,T1,1,0
1467,1531,T1,1,127.33
1467,1545,T1,1,24.72
1467,1559,T1,1,127.33
1467,1561,T1,1,127.33
1467,1564,T1,1,127.33
1467,1566,T1,1,22.5
1467,1567,T1,1,95
1467,1571,T1,1,127.33
1467,1572,T1,1,127.33
1467,1574,T1,1,127.33
1467,1576,T1,1,127.33
1467,1579,T1,1,127.33
1467,1580,T1,1,127.33
1467,1581,T1,1,0
1467,1590,T1,1,127.33
1467,1592,T1,1,127.33
1467,48FORTY,T1,1,22.5
1467,8001,T1,1,127.33
1467,8002,T1,1,127.33
1467,8003,T1,1,127.33
1467,8004,T1,1,127.33
1467,8006,T1,1,127.33
1467,8007,T1,1,127.33
1467,8008,T1,1,127.33
1467,8009,T1,1,127.33
1467,8011,T1,1,127.33
1467,8012,T1,1,127.33
1467,8013,T1,1,127.33
1467,8014,T1,1,127.33
1467,8015,T1,1,127.33
1467,8017,T1,1,127.33
1467,8018,T1,1,127.33
1467,8019,T1,1,127.33
1467,8020,T1,1,127.33
1467,8021,T1,1,127.33
1467,8023,T1,1,127.33
1467,8024,T1,1,127.33
1467,8025,T1,1,127.33
1467,8026,T1,1,127.33
1467,90005,T1,1,55.5
1467,90006,T1,1,55.5
1467,AMAZON,T1,1,0
1467,AVA,T1,1,127.33
1467,BAKKAFROST,T1,1,0
1467,CancelDuetoHours,T1,1,31.5
1467,CarrierCancel,T1,1,31.5
1467,CarrierLateCancel,T1,1,31.5
1467,CHEP,T1,1,22.5
1467,CiboVita,T1,1,0
1467,Congressional,T1,1,55.5
1467,DOT,T1,1,22.5
1467,FLEX1,T1,1,31.5
1467,FLEX2,T1,1,31.5
1467,FLEX3,T1,1,31.5
1467,LASSONDE,T1,1,0
1467,ONEBANANA,T1,1,22.5
1467,PREMIO,T1,1,0
1467,PREMIUMWATER,T1,1,22.5
1467,Purina Allentown,T1,1,22.5
1467,Purina Mechanicsburg,T1,1,22.5
1467,Standby(Overspill),T1,1,31.5
1467,TONU,T1,1,31.5
1467,TONULate,T1,1,31.5
1467,US0007,T1,1,31.5
1473,1023,T1,1,139.99
1473,1035,T1,1,112.95
1473,1081,T1,1,71.62
1473,1091,T1,1,83.73
1473,1094,T1,1,87.18
1473,1096,T1,1,71.62
1473,1119,T1,1,49.12
1473,1129,T1,1,140.99
1473,1134,T1,1,64.26
1473,1138,T1,1,71.62
1473,1162,T1,1,87.18
1473,1166,T1,1,136.24
1473,1176,T1,1,64.26
1473,1177,T1,1,64.26
1473,1203,T1,1,112.95
1473,1246,T1,1,116.64
1473,1250,T1,1,92.64
1473,1342,T1,1,87.85
1473,1352,T1,1,71.62
1473,1372,T1,1,151.44
1473,1407,T1,1,139.99
1473,1410,T1,1,32.33
1473,1411,T1,1,71.62
1473,1414,T1,1,64.26
1473,1423,T1,1,56.44
1473,1425,T1,1,64.26
1473,1429,T1,1,70.14
1473,1431,T1,1,87.18
1473,1433,T1,1,49.12
1473,1434,T1,1,70.14
1473,1440,T1,1,32.33
1473,1442,T1,1,71.62
1473,1443,T1,1,57.98
1473,1448,T1,1,32.33
1473,1449,T1,1,32.33
1473,1454,T1,1,32.33
1473,1463,T1,1,74.05
1473,1467,T1,1,32.33
1473,1473,T1,1,0
1473,1482,T1,1,38.36
1473,1484,T1,1,116.64
1473,1499,T1,1,0
1473,1503,T1,1,0
1473,1506,T1,1,112.95
1473,1507,T1,1,36.37
1473,1516,T1,1,109.64
1473,1527,T1,1,43.2
1473,1531,T1,1,0
1473,1545,T1,1,64.26
1473,1559,T1,1,0
1473,1561,T1,1,0
1473,1564,T1,1,64.66
1473,1566,T1,1,71.62
1473,1567,T1,1,32.33
1473,1571,T1,1,64.66
1473,1572,T1,1,0
1473,1574,T1,1,64.66
1473,1576,T1,1,0
1473,1579,T1,1,64.66
1473,1580,T1,1,64.66
1473,1581,T1,1,32.33
1473,1590,T1,1,0
1473,1592,T1,1,0
1473,48FORTY,T1,1,71.62
1473,8001,T1,1,0
1473,8002,T1,1,0
1473,8003,T1,1,0
1473,8004,T1,1,0
1473,8006,T1,1,0
1473,8007,T1,1,0
1473,8008,T1,1,0
1473,8009,T1,1,0
1473,8011,T1,1,64.66
1473,8012,T1,1,0
1473,8013,T1,1,0
1473,8014,T1,1,0
1473,8015,T1,1,0
1473,8017,T1,1,0
1473,8018,T1,1,0
1473,8019,T1,1,0
1473,8020,T1,1,0
1473,8021,T1,1,0
1473,8023,T1,1,0
1473,8024,T1,1,0
1473,8025,T1,1,0
1473,8026,T1,1,0
1473,90005,T1,1,163.99
1473,90006,T1,1,163.99
1473,AMAZON,T1,1,87.18
1473,AVA,T1,1,0
1473,BAKKAFROST,T1,1,32.33
1473,CancelDuetoHours,T1,1,139.99
1473,CarrierCancel,T1,1,139.99
1473,CarrierLateCancel,T1,1,139.99
1473,CHEP,T1,1,71.62
1473,CiboVita,T1,1,32.33
1473,Congressional,T1,1,163.99
1473,DOT,T1,1,130.99
1473,FLEX1,T1,1,139.99
1473,FLEX2,T1,1,139.99
1473,FLEX3,T1,1,139.99
1473,LASSONDE,T1,1,95.99
1473,ONEBANANA,T1,1,112.95
1473,PREMIO,T1,1,32.33
1473,PREMIUMWATER,T1,1,71.62
1473,Purina Allentown,T1,1,71.62
1473,Purina Mechanicsburg,T1,1,71.62
1473,Standby(Overspill),T1,1,139.99
1473,TONU,T1,1,139.99
1473,TONULate,T1,1,139.99
1473,US0007,T1,1,139.99
1482,1023,T1,1,89.48
1482,1035,T1,1,57.4
1482,1081,T1,1,22.5
1482,1091,T1,1,27.76
1482,1094,T1,1,31.93
1482,1096,T1,1,22.5
1482,1119,T1,1,0
1482,1129,T1,1,90.48
1482,1134,T1,1,7.83
1482,1138,T1,1,22.5
1482,1162,T1,1,31.93
1482,1166,T1,1,85.73
1482,1176,T1,1,7.83
1482,1177,T1,1,7.83
1482,1203,T1,1,57.4
1482,1246,T1,1,22.5
1482,1250,T1,1,36.1
1482,1342,T1,1,32.3
1482,1352,T1,1,22.5
1482,1372,T1,1,98.09
1482,1407,T1,1,89.48
1482,1410,T1,1,6.03
1482,1411,T1,1,22.5
1482,1414,T1,1,7.83
1482,1423,T1,1,0
1482,1425,T1,1,7.83
1482,1429,T1,1,13.6
1482,1431,T1,1,31.93
1482,1433,T1,1,0
1482,1434,T1,1,13.6
1482,1440,T1,1,0
1482,1442,T1,1,22.5
1482,1443,T1,1,8.71
1482,1448,T1,1,0
1482,1449,T1,1,0
1482,1454,T1,1,0
1482,1463,T1,1,17.62
1482,1467,T1,1,0
1482,1473,T1,1,133.36
1482,1482,T1,1,0
1482,1484,T1,1,60.1
1482,1499,T1,1,133.36
1482,1503,T1,1,133.36
1482,1506,T1,1,57.4
1482,1507,T1,1,105.07
1482,1516,T1,1,53.1
1482,1527,T1,1,0
1482,1531,T1,1,133.36
1482,1545,T1,1,7.83
1482,1559,T1,1,133.36
1482,1561,T1,1,130.42
1482,1564,T1,1,133.36
1482,1566,T1,1,22.5
1482,1567,T1,1,101.03
1482,1571,T1,1,133.36
1482,1572,T1,1,133.36
1482,1574,T1,1,133.36
1482,1576,T1,1,133.36
1482,1579,T1,1,133.36
1482,1580,T1,1,133.36
1482,1581,T1,1,6.03
1482,1590,T1,1,133.36
1482,1592,T1,1,133.36
1482,48FORTY,T1,1,22.5
1482,8001,T1,1,133.36
1482,8002,T1,1,133.36
1482,8003,T1,1,133.36
1482,8004,T1,1,133.36
1482,8006,T1,1,133.36
1482,8007,T1,1,133.36
1482,8008,T1,1,133.36
1482,8009,T1,1,133.36
1482,8011,T1,1,133.36
1482,8012,T1,1,133.36
1482,8013,T1,1,133.36
1482,8014,T1,1,133.36
1482,8015,T1,1,133.36
1482,8017,T1,1,133.36
1482,8018,T1,1,133.36
1482,8019,T1,1,133.36
1482,8020,T1,1,133.36
1482,8021,T1,1,133.36
1482,8023,T1,1,133.36
1482,8024,T1,1,133.36
1482,8025,T1,1,133.36
1482,8026,T1,1,133.36
1482,90005,T1,1,113.48
1482,90006,T1,1,113.48
1482,AMAZON,T1,1,31.93
1482,AVA,T1,1,133.36
1482,BAKKAFROST,T1,1,0
1482,CancelDuetoHours,T1,1,89.48
1482,CarrierCancel,T1,1,89.48
1482,CarrierLateCancel,T1,1,89.48
1482,CHEP,T1,1,22.5
1482,CiboVita,T1,1,0
1482,Congressional,T1,1,113.48
1482,DOT,T1,1,80.48
1482,FLEX1,T1,1,89.48
1482,FLEX2,T1,1,89.48
1482,FLEX3,T1,1,89.48
1482,LASSONDE,T1,1,40.64
1482,ONEBANANA,T1,1,57.4
1482,PREMIO,T1,1,0
1482,PREMIUMWATER,T1,1,22.5
1482,Purina Allentown,T1,1,22.5
1482,Purina Mechanicsburg,T1,1,22.5
1482,Standby(Overspill),T1,1,89.48
1482,TONU,T1,1,89.48
1482,TONULate,T1,1,89.48
1482,US0007,T1,1,89.48
1484,1023,T1,1,9
1484,1035,T1,1,0
1484,1081,T1,1,0
1484,1091,T1,1,0
1484,1094,T1,1,0
1484,1096,T1,1,0
1484,1119,T1,1,0
1484,1129,T1,1,10
1484,1134,T1,1,24
1484,1138,T1,1,0
1484,1162,T1,1,0
1484,1166,T1,1,5.25
1484,1176,T1,1,0
1484,1177,T1,1,53.4
1484,1203,T1,1,0
1484,1246,T1,1,0
1484,1250,T1,1,0
1484,1342,T1,1,0
1484,1352,T1,1,0
1484,1372,T1,1,157.3
1484,1407,T1,1,9
1484,1410,T1,1,85.52
1484,1411,T1,1,0
1484,1414,T1,1,40.15
1484,1423,T1,1,24
1484,1425,T1,1,40.15
1484,1429,T1,1,24
1484,1431,T1,1,0
1484,1433,T1,1,0
1484,1434,T1,1,24
1484,1440,T1,1,0
1484,1442,T1,1,8.9
1484,1443,T1,1,77.28
1484,1448,T1,1,85.52
1484,1449,T1,1,79.81
1484,1454,T1,1,0
1484,1463,T1,1,16
1484,1467,T1,1,0
1484,1473,T1,1,212.85
1484,1482,T1,1,79.81
1484,1484,T1,1,0
1484,1499,T1,1,212.85
1484,1503,T1,1,212.85
1484,1506,T1,1,0
1484,1507,T1,1,184.56
1484,1516,T1,1,0
1484,1527,T1,1,0
1484,1531,T1,1,212.85
1484,1545,T1,1,53.4
1484,1559,T1,1,212.85
1484,1561,T1,1,189.63
1484,1564,T1,1,212.85
1484,1566,T1,1,0
1484,1567,T1,1,180.52
1484,1571,T1,1,212.85
1484,1572,T1,1,212.85
1484,1574,T1,1,212.85
1484,1576,T1,1,212.85
1484,1579,T1,1,212.85
1484,1580,T1,1,212.85
1484,1581,T1,1,85.52
1484,1590,T1,1,212.85
1484,1592,T1,1,212.85
1484,48FORTY,T1,1,0
1484,8001,T1,1,212.85
1484,8002,T1,1,212.85
1484,8003,T1,1,212.85
1484,8004,T1,1,212.85
1484,8006,T1,1,212.85
1484,8007,T1,1,212.85
1484,8008,T1,1,212.85
1484,8009,T1,1,212.85
1484,8011,T1,1,212.85
1484,8012,T1,1,212.85
1484,8013,T1,1,212.85
1484,8014,T1,1,212.85
1484,8015,T1,1,212.85
1484,8017,T1,1,212.85
1484,8018,T1,1,212.85
1484,8019,T1,1,212.85
1484,8020,T1,1,212.85
1484,8021,T1,1,212.85
1484,8023,T1,1,212.85
1484,8024,T1,1,212.85
1484,8025,T1,1,212.85
1484,8026,T1,1,212.85
1484,90005,T1,1,33
1484,90006,T1,1,33
1484,AMAZON,T1,1,0
1484,AVA,T1,1,212.85
1484,BAKKAFROST,T1,1,0
1484,CancelDuetoHours,T1,1,9
1484,CarrierCancel,T1,1,9
1484,CarrierLateCancel,T1,1,9
1484,CHEP,T1,1,0
1484,CiboVita,T1,1,0
1484,Congressional,T1,1,33
1484,DOT,T1,1,0
1484,FLEX1,T1,1,9
1484,FLEX2,T1,1,9
1484,FLEX3,T1,1,9
1484,LASSONDE,T1,1,0
1484,ONEBANANA,T1,1,0
1484,PREMIO,T1,1,0
1484,PREMIUMWATER,T1,1,0
1484,Purina Allentown,T1,1,0
1484,Purina Mechanicsburg,T1,1,0
1484,Standby(Overspill),T1,1,9
1484,TONU,T1,1,9
1484,TONULate,T1,1,9
1484,US0007,T1,1,9
1499,1023,T1,1,139.99
1499,1035,T1,1,112.95
1499,1081,T1,1,71.62
1499,1091,T1,1,83.73
1499,1094,T1,1,87.18
1499,1096,T1,1,71.62
1499,1119,T1,1,49.12
1499,1129,T1,1,140.99
1499,1134,T1,1,64.26
1499,1138,T1,1,71.62
1499,1162,T1,1,87.18
1499,1166,T1,1,136.24
1499,1176,T1,1,64.26
1499,1177,T1,1,64.26
1499,1203,T1,1,112.95
1499,1246,T1,1,116.64
1499,1250,T1,1,92.64
1499,1342,T1,1,87.85
1499,1352,T1,1,71.62
1499,1372,T1,1,151.44
1499,1407,T1,1,139.99
1499,1410,T1,1,32.33
1499,1411,T1,1,71.62
1499,1414,T1,1,64.26
1499,1423,T1,1,56.44
1499,1425,T1,1,64.26
1499,1429,T1,1,70.14
1499,1431,T1,1,87.18
1499,1433,T1,1,49.12
1499,1434,T1,1,70.14
1499,1440,T1,1,32.33
1499,1442,T1,1,71.62
1499,1443,T1,1,57.98
1499,1448,T1,1,32.33
1499,1449,T1,1,32.33
1499,1454,T1,1,32.33
1499,1463,T1,1,74.05
1499,1467,T1,1,32.33
1499,1473,T1,1,0
1499,1482,T1,1,38.36
1499,1484,T1,1,116.64
1499,1499,T1,1,0
1499,1503,T1,1,0
1499,1506,T1,1,112.95
1499,1507,T1,1,36.37
1499,1516,T1,1,109.64
1499,1527,T1,1,43.2
1499,1531,T1,1,0
1499,1545,T1,1,64.26
1499,1559,T1,1,0
1499,1561,T1,1,0
1499,1564,T1,1,64.66
1499,1566,T1,1,71.62
1499,1567,T1,1,32.33
1499,1571,T1,1,64.66
1499,1572,T1,1,0
1499,1574,T1,1,64.66
1499,1576,T1,1,0
1499,1579,T1,1,64.66
1499,1580,T1,1,64.66
1499,1581,T1,1,32.33
1499,1590,T1,1,0
1499,1592,T1,1,0
1499,48FORTY,T1,1,71.62
1499,8001,T1,1,0
1499,8002,T1,1,0
1499,8003,T1,1,0
1499,8004,T1,1,0
1499,8006,T1,1,0
1499,8007,T1,1,0
1499,8008,T1,1,0
1499,8009,T1,1,0
1499,8011,T1,1,64.66
1499,8012,T1,1,0
1499,8013,T1,1,0
1499,8014,T1,1,0
1499,8015,T1,1,0
1499,8017,T1,1,0
1499,8018,T1,1,0
1499,8019,T1,1,0
1499,8020,T1,1,0
1499,8021,T1,1,0
1499,8023,T1,1,0
1499,8024,T1,1,0
1499,8025,T1,1,0
1499,8026,T1,1,0
1499,90005,T1,1,163.99
1499,90006,T1,1,163.99
1499,AMAZON,T1,1,87.18
1499,AVA,T1,1,0
1499,BAKKAFROST,T1,1,32.33
1499,CancelDuetoHours,T1,1,139.99
1499,CarrierCancel,T1,1,139.99
1499,CarrierLateCancel,T1,1,139.99
1499,CHEP,T1,1,71.62
1499,CiboVita,T1,1,32.33
1499,Congressional,T1,1,163.99
1499,DOT,T1,1,130.99
1499,FLEX1,T1,1,139.99
1499,FLEX2,T1,1,139.99
1499,FLEX3,T1,1,139.99
1499,LASSONDE,T1,1,95.99
1499,ONEBANANA,T1,1,112.95
1499,PREMIO,T1,1,32.33
1499,PREMIUMWATER,T1,1,71.62
